   time cam class                                      conf  margin
  158.3   0 chewy_dips_peanut_butter                  0.777   0.747
  158.3   0 chewy_dips_peanut_butter                  0.478   0.218
  158.3   0 chewy_dips_peanut_butter                  0.372   0.102
  158.3   1 reeses_pieces                             0.790   0.709
  158.3   1 chewy_dips_peanut_butter                  0.724   0.424
  158.3   1 chewy_dips_peanut_butter                  0.493   0.392
  158.3   1 chewy_dips_peanut_butter                  0.446   0.358
  158.3   1 chewy_dips_peanut_butter                  0.392   0.292
  158.3   2 chewy_dips_peanut_butter                  0.978   0.964
  158.3   3 chewy_dips_peanut_butter                  0.952   0.925
  158.3   3 reeses_pieces                             0.911   0.824
  158.3   3 chewy_dips_peanut_butter                  0.415   0.012
  158.3   4 chewy_dips_peanut_butter                  0.968   0.946
  158.6   0 chewy_dips_peanut_butter                  0.706   0.667
  158.6   0 chewy_dips_peanut_butter                  0.487   0.238
  158.6   0 chewy_dips_peanut_butter                  0.397   0.111
  158.6   1 reeses_pieces                             0.799   0.717
  158.6   1 chewy_dips_peanut_butter                  0.532   0.353
  158.6   1 chewy_dips_peanut_butter                  0.485   0.037
  158.6   1 chewy_dips_peanut_butter                  0.399   0.300
  158.6   2 chewy_dips_peanut_butter                  0.977   0.957
  158.6   2 chewy_dips_peanut_butter                  0.380   0.272
  158.6   3 chewy_dips_peanut_butter                  0.945   0.919
  158.6   3 reeses_pieces                             0.916   0.837
  158.6   4 chewy_dips_peanut_butter                  0.969   0.946
  158.9   0 chewy_dips_peanut_butter                  0.682   0.642
  158.9   0 chewy_dips_peanut_butter                  0.493   0.257
  158.9   0 chewy_dips_peanut_butter                  0.452   0.182
  158.9   0 chewy_dips_peanut_butter                  0.430   0.190
  158.9   0 chewy_dips_peanut_butter                  0.370   0.048
  158.9   1 reeses_pieces                             0.792   0.705
  158.9   1 chewy_dips_peanut_butter                  0.534   0.058
  158.9   1 chewy_dips_peanut_butter                  0.518   0.384
  158.9   1 chewy_dips_peanut_butter                  0.505   0.423
  158.9   1 chewy_dips_peanut_butter                  0.398   0.227
  158.9   2 chewy_dips_peanut_butter                  0.978   0.965
  158.9   2 chewy_dips_peanut_butter                  0.419   0.333
  158.9   3 chewy_dips_peanut_butter                  0.928   0.893
  158.9   3 reeses_pieces                             0.923   0.851
  158.9   3 chewy_dips_peanut_butter                  0.500   0.095
  158.9   4 chewy_dips_peanut_butter                  0.968   0.945
  159.2   0 chewy_dips_peanut_butter                  0.613   0.571
  159.2   0 chewy_dips_peanut_butter                  0.509   0.162
  159.2   0 chewy_dips_peanut_butter                  0.400   0.198
  159.2   1 reeses_pieces                             0.799   0.718
  159.2   1 chewy_dips_peanut_butter                  0.762   0.648
  159.2   1 chewy_dips_peanut_butter                  0.448   0.401
  159.2   1 chewy_dips_peanut_butter                  0.417   0.291
  159.2   1 chewy_dips_peanut_butter                  0.407   0.223
  159.2   1 chewy_dips_peanut_butter                  0.391   0.349
  159.2   2 chewy_dips_peanut_butter                  0.976   0.964
  159.2   2 chewy_dips_peanut_butter                  0.565   0.429
  159.2   3 chewy_dips_peanut_butter                  0.949   0.927
  159.2   3 reeses_pieces                             0.896   0.816
  159.2   4 chewy_dips_peanut_butter                  0.963   0.938
  159.5   0 chewy_dips_peanut_butter                  0.606   0.382
  159.5   0 chewy_dips_peanut_butter                  0.514   0.456
  159.5   0 chewy_dips_peanut_butter                  0.415   0.128
  159.5   1 reeses_pieces                             0.811   0.715
  159.5   1 chewy_dips_peanut_butter                  0.759   0.656
  159.5   1 chewy_dips_peanut_butter                  0.560   0.500
  159.5   1 chewy_dips_peanut_butter                  0.422   0.315
  159.5   1 chewy_dips_peanut_butter                  0.385   0.260
  159.5   2 chewy_dips_peanut_butter                  0.975   0.963
  159.5   2 chewy_dips_peanut_butter                  0.373   0.271
  159.5   3 chewy_dips_peanut_butter                  0.941   0.919
  159.5   3 reeses_pieces                             0.899   0.818
  159.5   4 chewy_dips_peanut_butter                  0.964   0.938
  159.8   0 chewy_dips_peanut_butter                  0.559   0.335
  159.8   0 chewy_dips_peanut_butter                  0.536   0.479
  159.8   0 chewy_dips_peanut_butter                  0.502   0.194
  159.8   0 chewy_dips_peanut_butter                  0.353   0.034
  159.8   1 chewy_dips_peanut_butter                  0.743   0.637
  159.8   1 reeses_pieces                             0.657   0.561
  159.8   1 chewy_dips_peanut_butter                  0.456   0.409
  159.8   1 chewy_dips_peanut_butter                  0.402   0.287
  159.8   1 chewy_dips_peanut_butter                  0.400   0.249
  159.8   1 chewy_dips_peanut_butter                  0.353   0.293
  159.8   2 chewy_dips_peanut_butter                  0.976   0.963
  159.8   2 chewy_dips_peanut_butter                  0.514   0.395
  159.8   3 chewy_dips_peanut_butter                  0.950   0.925
  159.8   3 reeses_pieces                             0.924   0.874
  159.8   3 chewy_dips_peanut_butter                  0.466   0.240
  159.8   4 chewy_dips_peanut_butter                  0.971   0.946
  160.1   0 chewy_dips_peanut_butter                  0.650   0.609
  160.1   0 chewy_dips_peanut_butter                  0.542   0.213
  160.1   0 chewy_dips_peanut_butter                  0.423   0.140
  160.1   0 chewy_dips_peanut_butter                  0.362   0.310
  160.1   1 chewy_dips_peanut_butter                  0.760   0.647
  160.1   1 reeses_pieces                             0.618   0.510
  160.1   1 chewy_dips_peanut_butter                  0.596   0.524
  160.1   1 chewy_dips_peanut_butter                  0.496   0.368
  160.1   2 chewy_dips_peanut_butter                  0.977   0.964
  160.1   2 chewy_dips_peanut_butter                  0.471   0.355
  160.1   3 chewy_dips_peanut_butter                  0.957   0.935
  160.1   3 reeses_pieces                             0.900   0.826
  160.1   3 chewy_dips_peanut_butter                  0.519   0.077
  160.1   4 chewy_dips_peanut_butter                  0.968   0.944
  160.4   0 chewy_dips_peanut_butter                  0.620   0.585
  160.4   0 chewy_dips_peanut_butter                  0.510   0.374
  160.4   0 chewy_dips_peanut_butter                  0.436   0.019
  160.4   1 chewy_dips_peanut_butter                  0.705   0.550
  160.4   1 reeses_pieces                             0.617   0.562
  160.4   1 chewy_dips_peanut_butter                  0.451   0.366
  160.4   1 chewy_dips_peanut_butter                  0.422   0.368
  160.4   1 chewy_dips_peanut_butter                  0.391   0.309
  160.4   2 chewy_dips_peanut_butter                  0.977   0.964
  160.4   2 chewy_dips_peanut_butter                  0.593   0.491
  160.4   2 chewy_dips_peanut_butter                  0.561   0.441
  160.4   3 chewy_dips_peanut_butter                  0.954   0.930
  160.4   3 reeses_pieces                             0.929   0.819
  160.4   3 chewy_dips_peanut_butter                  0.740   0.467
  160.4   4 chewy_dips_peanut_butter                  0.973   0.946
  160.7   0 chewy_dips_peanut_butter                  0.438   0.395
  160.7   1 chewy_dips_peanut_butter                  0.733   0.623
  160.7   1 chewy_dips_peanut_butter                  0.434   0.209
  160.7   1 chewy_dips_peanut_butter                  0.417   0.339
  160.7   1 chewy_dips_peanut_butter                  0.403   0.360
  160.7   2 chewy_dips_peanut_butter                  0.975   0.962
  160.7   2 chewy_dips_peanut_butter                  0.617   0.440
  160.7   2 chewy_dips_peanut_butter                  0.471   0.406
  160.7   2 chewy_dips_peanut_butter                  0.386   0.312
  160.7   3 chewy_dips_peanut_butter                  0.951   0.928
  160.7   3 chewy_dips_peanut_butter                  0.766   0.322
  160.7   4 chewy_dips_peanut_butter                  0.966   0.936
  161.0   0 chewy_dips_peanut_butter                  0.362   0.088
  161.0   1 chewy_dips_peanut_butter                  0.486   0.280
  161.0   1 chewy_dips_peanut_butter                  0.427   0.202
  161.0   2 chewy_dips_peanut_butter                  0.913   0.876
  161.0   2 chewy_dips_peanut_butter                  0.404   0.184
  161.0   3 chewy_dips_peanut_butter                  0.904   0.832
  161.0   3 chewy_dips_peanut_butter                  0.675   0.463
  161.0   3 chewy_dips_peanut_butter                  0.463   0.310
  161.3   1 reeses_pieces                             0.580   0.458
  161.3   1 chewy_dips_peanut_butter                  0.442   0.246
  161.3   2 chewy_dips_peanut_butter                  0.701   0.569
  161.3   3 chewy_dips_peanut_butter                  0.811   0.468
  161.3   4 chewy_dips_peanut_butter                  0.359   0.306
  161.6   1 chewy_dips_peanut_butter                  0.457   0.260
  161.6   2 chewy_dips_peanut_butter                  0.688   0.556
  161.6   3 chewy_dips_peanut_butter                  0.853   0.577
  161.6   4 chewy_dips_peanut_butter                  0.354   0.307
  161.9   1 chewy_dips_peanut_butter                  0.469   0.315
  161.9   2 chewy_dips_peanut_butter                  0.667   0.565
  161.9   3 chewy_dips_peanut_butter                  0.770   0.479
  162.2   1 chewy_dips_peanut_butter                  0.353   0.250
  162.2   2 chewy_dips_peanut_butter                  0.456   0.381
  162.2   2 chewy_dips_peanut_butter                  0.417   0.258
  162.2   3 chewy_dips_peanut_butter                  0.652   0.425
  162.2   3 chewy_dips_peanut_butter                  0.537   0.452
  162.2   4 chewy_dips_peanut_butter                  0.352   0.302
  162.5   1 chewy_dips_peanut_butter                  0.375   0.182
  162.5   2 chewy_dips_peanut_butter                  0.589   0.476
  162.5   2 chewy_dips_peanut_butter                  0.377   0.300
  162.5   3 chewy_dips_peanut_butter                  0.792   0.528
  162.8   1 chewy_dips_peanut_butter                  0.454   0.284
  162.8   1 chewy_dips_peanut_butter                  0.378   0.265
  162.8   2 chewy_dips_peanut_butter                  0.613   0.518
  162.8   3 chewy_dips_peanut_butter                  0.663   0.381
  162.8   3 chewy_dips_peanut_butter                  0.587   0.486
  162.8   3 chewy_dips_peanut_butter                  0.412   0.339
  162.8   4 chewy_dips_peanut_butter                  0.373   0.313
  163.1   1 chewy_dips_peanut_butter                  0.466   0.236
  163.1   2 chewy_dips_peanut_butter                  0.586   0.424
  163.1   2 chewy_dips_peanut_butter                  0.381   0.313
  163.1   3 chewy_dips_peanut_butter                  0.742   0.501
  163.4   1 chewy_dips_peanut_butter                  0.384   0.222
  163.4   2 chewy_dips_peanut_butter                  0.676   0.549
  163.4   3 chewy_dips_peanut_butter                  0.768   0.478
  163.7   1 chewy_dips_peanut_butter                  0.464   0.244
  163.7   2 chewy_dips_peanut_butter                  0.687   0.576
  163.7   3 chewy_dips_peanut_butter                  0.744   0.469
  164.0   1 chewy_dips_peanut_butter                  0.439   0.238
  164.0   2 chewy_dips_peanut_butter                  0.667   0.551
  164.0   3 chewy_dips_peanut_butter                  0.767   0.528
  164.0   3 chewy_dips_peanut_butter                  0.446   0.214
  164.0   4 chewy_dips_peanut_butter                  0.353   0.301
  164.3   1 chewy_dips_peanut_butter                  0.460   0.258
  164.3   2 chewy_dips_peanut_butter                  0.636   0.488
  164.3   3 chewy_dips_peanut_butter                  0.788   0.463
  164.3   3 chewy_dips_peanut_butter                  0.489   0.195
  164.6   1 chewy_dips_peanut_butter                  0.478   0.336
  164.6   2 chewy_dips_peanut_butter                  0.596   0.501
  164.6   2 chewy_dips_peanut_butter                  0.447   0.385
  164.6   3 chewy_dips_peanut_butter                  0.631   0.494
  164.6   3 chewy_dips_peanut_butter                  0.490   0.245
  164.9   1 chewy_dips_peanut_butter                  0.415   0.186
  164.9   2 chewy_dips_peanut_butter                  0.605   0.516
  164.9   2 chewy_dips_peanut_butter                  0.385   0.331
  164.9   3 chewy_dips_peanut_butter                  0.724   0.469
  165.2   1 chewy_dips_peanut_butter                  0.399   0.250
  165.2   2 chewy_dips_peanut_butter                  0.679   0.573
  165.2   3 chewy_dips_peanut_butter                  0.748   0.510
  165.2   4 chewy_dips_peanut_butter                  0.370   0.280
  165.5   1 chewy_dips_peanut_butter                  0.459   0.282
  165.5   2 chewy_dips_peanut_butter                  0.659   0.559
  165.5   3 chewy_dips_peanut_butter                  0.710   0.450
  165.5   4 chewy_dips_peanut_butter                  0.406   0.323
  165.8   1 chewy_dips_peanut_butter                  0.427   0.227
  165.8   2 chewy_dips_peanut_butter                  0.649   0.426
  165.8   3 chewy_dips_peanut_butter                  0.650   0.385
  165.8   3 chewy_dips_peanut_butter                  0.649   0.476
  165.8   3 chewy_dips_peanut_butter                  0.603   0.505
  165.8   3 chewy_dips_peanut_butter                  0.521   0.338
  165.8   4 chewy_dips_peanut_butter                  0.435   0.346
  166.1   1 chewy_dips_peanut_butter                  0.473   0.306
  166.1   2 chewy_dips_peanut_butter                  0.689   0.582
  166.1   3 chewy_dips_peanut_butter                  0.747   0.534
  166.1   4 chewy_dips_peanut_butter                  0.360   0.300
  166.4   1 chewy_dips_peanut_butter                  0.528   0.305
  166.4   2 chewy_dips_peanut_butter                  0.649   0.526
  166.4   3 chewy_dips_peanut_butter                  0.823   0.556
  166.4   4 chewy_dips_peanut_butter                  0.391   0.278
  166.7   1 chewy_dips_peanut_butter                  0.489   0.342
  166.7   1 chewy_dips_peanut_butter                  0.454   0.265
  166.7   1 chewy_dips_peanut_butter                  0.381   0.223
  166.7   3 chewy_dips_peanut_butter                  0.569   0.304
  166.7   3 chewy_dips_peanut_butter                  0.476   0.317
  167.0   1 chewy_dips_peanut_butter                  0.414   0.278
  167.0   2 chewy_dips_peanut_butter                  0.583   0.410
  167.0   3 chewy_dips_peanut_butter                  0.711   0.465
  167.0   4 chewy_dips_peanut_butter                  0.498   0.389
  167.3   1 chewy_dips_peanut_butter                  0.501   0.304
  167.3   1 chewy_dips_peanut_butter                  0.438   0.293
  167.3   2 chewy_dips_peanut_butter                  0.693   0.559
  167.3   2 chewy_dips_peanut_butter                  0.418   0.329
  167.3   3 chewy_dips_peanut_butter                  0.636   0.276
  167.3   3 chewy_dips_peanut_butter                  0.626   0.282
  167.6   1 chewy_dips_peanut_butter                  0.523   0.326
  167.6   1 chewy_dips_peanut_butter                  0.418   0.234
  167.6   2 chewy_dips_peanut_butter                  0.554   0.440
  167.6   3 chewy_dips_peanut_butter                  0.618   0.150
  167.6   3 chewy_dips_peanut_butter                  0.604   0.455
  167.9   1 chewy_dips_peanut_butter                  0.560   0.338
  167.9   1 chewy_dips_peanut_butter                  0.517   0.355
  167.9   2 chewy_dips_peanut_butter                  0.402   0.336
  167.9   3 chewy_dips_peanut_butter                  0.710   0.254
  167.9   3 chewy_dips_peanut_butter                  0.600   0.335
